 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 1.2022    Time:  16:13:57
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     1090  0.9204262E+02  0.10604E-01    2     2419    -4    -5     T
     1091  0.9205641E+02  0.13786E-01    2     2421    -4    -5     T
     1092  0.9207433E+02  0.17922E-01    2     2423    -4    -5     T
     1093  0.9209763E+02  0.23298E-01    2     2425    -4    -5     T
     1094  0.9212791E+02  0.30287E-01    2     2427    -4    -5     T
     1095  0.9216729E+02  0.39374E-01    2     2429    -4    -5     T
     1096  0.9221847E+02  0.51186E-01    2     2431    -4    -5     T
     1097  0.9228501E+02  0.66542E-01    2     2433    -4    -5     T
     1098  0.9237439E+02  0.89373E-01    2     2435    -4    -5     T
     1099  0.9247866E+02  0.10427E+00    2     2437    -4    -5     T
     1100  0.9260899E+02  0.13034E+00    2     2439    -4    -5     T
     1101  0.9280450E+02  0.19550E+00    2     2441    -4    -5     T
     1102  0.9300000E+02  0.19550E+00    2     2443    -4    -5     T
     1103  0.9300100E+02  0.10000E-02    2     2445    -4    -5     T
     1104  0.9300230E+02  0.13000E-02    2     2447    -4    -5     T
     1105  0.9300399E+02  0.16900E-02    2     2449    -4    -5     T
     1106  0.9300619E+02  0.21970E-02    2     2451    -4    -5     T
     1107  0.9300904E+02  0.28561E-02    2     2453    -4    -5     T
     1108  0.9301276E+02  0.37129E-02    2     2455    -4    -5     T
     1109  0.9301758E+02  0.48268E-02    2     2457    -4    -5     T
     1110  0.9302386E+02  0.62749E-02    2     2459    -4    -5     T
     1111  0.9303201E+02  0.81573E-02    2     2461    -4    -5     T
     1112  0.9304262E+02  0.10604E-01    2     2463    -4    -5     T
     1113  0.9305641E+02  0.13786E-01    2     2465    -4    -5     T
     1114  0.9307433E+02  0.17922E-01    2     2467    -4    -5     T
     1115  0.9309763E+02  0.23298E-01    2     2469    -4    -5     T
     1116  0.9312791E+02  0.30287E-01    2     2471    -4    -5     T
     1117  0.9316729E+02  0.39374E-01    2     2473    -4    -5     T
     1118  0.9321847E+02  0.51186E-01    2     2475    -4    -5     T
     1119  0.9328501E+02  0.66542E-01    2     2477    -4    -5     T
     1120  0.9337439E+02  0.89373E-01    2     2479    -4    -5     T
     1121  0.9347866E+02  0.10427E+00    2     2481    -4    -5     T
     1122  0.9360899E+02  0.13034E+00    2     2483    -4    -5     T
     1123  0.9380450E+02  0.19550E+00    3     2486    -4    -5     T
     1124  0.9400000E+02  0.19550E+00    4     2490    -4    -5     T
     1125  0.9420000E+02  0.20000E+00    3     2493    -4    -5     T
     1126  0.9446667E+02  0.26667E+00    3     2496    -4    -5     T
     1127  0.9473333E+02  0.26667E+00    2     2498    -4    -5     T
     1128  0.9500000E+02  0.26667E+00    5     2503    -4    -5     T
     1129  0.9533333E+02  0.33333E+00    4     2507    -4    -5     T
     1130  0.9566667E+02  0.33333E+00    2     2509    -4    -5     T
     1131  0.9600000E+02  0.33333E+00    2     2511    -4    -5     T
     1132  0.9650000E+02  0.50000E+00    3     2514    -4    -5     T
     1133  0.9700000E+02  0.50000E+00    3     2517    -4    -5     T
     1134  0.9750000E+02  0.50000E+00    3     2520    -4    -5     T
     1135  0.9800000E+02  0.50000E+00    3     2523    -4    -5     T
     1136  0.9833333E+02  0.33333E+00    3     2536    -4    -5     T
     1137  0.9844444E+02  0.11111E+00    2     2548    -4    -5     T
     1138  0.9858333E+02  0.13889E+00    3     2551    -4    -5     T
     1139  0.9879167E+02  0.20833E+00    2     2553     4    -5     T
     1140  0.9900000E+02  0.20833E+00    2     2555     4    -5     T
     1141  0.9925000E+02  0.25000E+00    2     2557     4    -5     T
     1142  0.9962500E+02  0.37500E+00    2     2559     4    -5     T
     1143  0.1000000E+03  0.37500E+00    2     2561     4    -5     T
     1144  0.1000000E+03  0.37037E-04    2     2593    -4    -5     T
     1145  0.1000001E+03  0.48148E-04   10     2603    -4    -5     T
     1146  0.1000001E+03  0.33704E-04    2     2605    -4    -5     T
     1147  0.1000002E+03  0.43815E-04    2     2607    -4    -5     T
     1148  0.1000002E+03  0.56959E-04    6     2613    -4    -5     T
     1149  0.1000002E+03  0.18986E-04    2     2625    -4    -5     T
     1150  0.1000003E+03  0.24682E-04    2     2627    -4    -5     T
     1151  0.1000003E+03  0.32087E-04    2     2629    -4    -5     T
     1152  0.1000003E+03  0.41713E-04    2     2631    -4    -5     T
     1153  0.1000004E+03  0.54227E-04    2     2633    -4    -5     T
     1154  0.1000005E+03  0.70495E-04    2     2635    -4    -5     T
     1155  0.1000006E+03  0.91644E-04    2     2637    -4    -5     T
     1156  0.1000007E+03  0.11914E-03    2     2639    -4    -5     T
     1157  0.1000008E+03  0.15488E-03    2     2641    -4    -5     T
     1158  0.1000010E+03  0.20134E-03    2     2643    -4    -5     T
     1159  0.1000013E+03  0.26174E-03    2     2645    -4    -5     T
     1160  0.1000016E+03  0.34027E-03    2     2647    -4    -5     T
     1161  0.1000021E+03  0.44235E-03    2     2649    -4    -5     T
     1162  0.1000026E+03  0.57505E-03    2     2651    -4    -5     T
     1163  0.1000034E+03  0.74757E-03    2     2653    -4    -5     T
     1164  0.1000044E+03  0.97184E-03    2     2655    -4    -5     T
     1165  0.1000056E+03  0.12634E-02    2     2657    -4    -5     T
     1166  0.1000073E+03  0.16424E-02    2     2659    -4    -5     T
     1167  0.1000094E+03  0.21351E-02    2     2661    -4    -5     T
     1168  0.1000122E+03  0.27757E-02    2     2663    -4    -5     T
     1169  0.1000158E+03  0.36084E-02    2     2665    -4    -5     T
     1170  0.1000205E+03  0.46909E-02    2     2667    -4    -5     T
     1171  0.1000266E+03  0.60981E-02    2     2669    -4    -5     T
     1172  0.1000345E+03  0.79276E-02    2     2671    -4    -5     T
     1173  0.1000448E+03  0.10306E-01    2     2673    -4    -5     T
     1174  0.1000582E+03  0.13398E-01    2     2675    -4    -5     T
     1175  0.1000756E+03  0.17417E-01    2     2677    -4    -5     T
     1176  0.1000983E+03  0.22642E-01    2     2679    -4    -5     T
     1177  0.1001277E+03  0.29434E-01    2     2681    -4    -5     T
     1178  0.1001660E+03  0.38265E-01    2     2683    -4    -5     T
     1179  0.1002157E+03  0.49744E-01    2     2685    -4    -5     T
     1180  0.1002804E+03  0.64668E-01    2     2687    -4    -5     T
     1181  0.1003603E+03  0.79957E-01    3     2690    -4    -5     T
     1182  0.1004670E+03  0.10661E+00    2     2692    -4    -5     T
     1183  0.1006002E+03  0.13326E+00    3     2695    -4    -5     T
     1184  0.1008001E+03  0.19989E+00    3     2698    -4    -5     T
     1185  0.1010000E+03  0.19989E+00    4     2702    -4    -5     T
     1186  0.1012000E+03  0.20000E+00    5     2707    -4    -5     T
     1187  0.1014000E+03  0.20000E+00    2     2709    -4    -5     T
     1188  0.1017000E+03  0.30000E+00    2     2711    -4    -5     T
     1189  0.1020000E+03  0.30000E+00    2     2713    -4    -5     T
     1190  0.1020010E+03  0.10000E-02    2     2715    -4    -5     T
     1191  0.1020023E+03  0.13000E-02    2     2717    -4    -5     T
     1192  0.1020040E+03  0.16900E-02    2     2719    -4    -5     T
     1193  0.1020062E+03  0.21970E-02    2     2721    -4    -5     T
     1194  0.1020090E+03  0.28561E-02    2     2723    -4    -5     T
     1195  0.1020128E+03  0.37129E-02    2     2725    -4    -5     T
     1196  0.1020176E+03  0.48268E-02    2     2727    -4    -5     T
     1197  0.1020239E+03  0.62749E-02    2     2729    -4    -5     T
     1198  0.1020320E+03  0.81573E-02    2     2731    -4    -5     T
     1199  0.1020426E+03  0.10604E-01    2     2733    -4    -5     T
     1200  0.1020564E+03  0.13786E-01    2     2735    -4    -5     T
     1201  0.1020743E+03  0.17922E-01    2     2737    -4    -5     T
     1202  0.1020976E+03  0.23298E-01    2     2739    -4    -5     T
     1203  0.1021279E+03  0.30287E-01    2     2741    -4    -5     T
     1204  0.1021673E+03  0.39374E-01    2     2743    -4    -5     T
     1205  0.1022185E+03  0.51186E-01    2     2745    -4    -5     T
     1206  0.1022850E+03  0.66542E-01    3     2748    -4    -5     T
     1207  0.1023744E+03  0.89373E-01    4     2752    -4    -5     T
     1208  0.1024638E+03  0.89373E-01    2     2754    -4    -5     T
     1209  0.1025710E+03  0.10725E+00    2     2756    -4    -5     T
     1210  0.1027140E+03  0.14300E+00    4     2760    -4    -5     T
     1211  0.1028570E+03  0.14300E+00    3     2763    -4    -5     T
     1212  0.1030000E+03  0.14300E+00    2     2765    -4    -5     T
     1213  0.1030010E+03  0.10000E-02    2     2767    -4    -5     T
     1214  0.1030023E+03  0.13000E-02    2     2769    -4    -5     T
     1215  0.1030040E+03  0.16900E-02    2     2771    -4    -5     T
     1216  0.1030062E+03  0.21970E-02    2     2773    -4    -5     T
     1217  0.1030090E+03  0.28561E-02    2     2775    -4    -5     T
     1218  0.1030128E+03  0.37129E-02    2     2777    -4    -5     T
     1219  0.1030176E+03  0.48268E-02    2     2779    -4    -5     T
     1220  0.1030239E+03  0.62749E-02    2     2781    -4    -5     T
     1221  0.1030320E+03  0.81573E-02    2     2783    -4    -5     T
     1222  0.1030426E+03  0.10604E-01    2     2785    -4    -5     T
     1223  0.1030564E+03  0.13786E-01    2     2787    -4    -5     T
     1224  0.1030743E+03  0.17922E-01    2     2789    -4    -5     T
     1225  0.1030976E+03  0.23298E-01    2     2791    -4    -5     T
     1226  0.1031279E+03  0.30287E-01    2     2793    -4    -5     T
     1227  0.1031673E+03  0.39374E-01    2     2795    -4    -5     T
     1228  0.1032185E+03  0.51186E-01    2     2797    -4    -5     T
     1229  0.1032850E+03  0.66542E-01    2     2799    -4    -5     T
     1230  0.1033744E+03  0.89373E-01    3     2802    -4    -5     T
     1231  0.1034787E+03  0.10427E+00    2     2804    -4    -5     T
     1232  0.1036090E+03  0.13034E+00    2     2806    -4    -5     T
     1233  0.1036742E+03  0.65168E-01    3     2819    -4    -5     T
     1234  0.1037556E+03  0.81460E-01    4     2823    -4    -5     T
     1235  0.1038371E+03  0.81460E-01    3     2826    -4    -5     T
     1236  0.1040000E+03  0.16292E+00    6     2832    -4    -5     T
     1237  0.1041111E+03  0.11111E+00    4     2836    -4    -5     T
     1238  0.1042222E+03  0.11111E+00    2     2838    -4    -5     T
     1239  0.1043778E+03  0.15556E+00    4     2842    -4    -5     T
     1240  0.1045333E+03  0.15556E+00    2     2844    -4    -5     T
     1241  0.1046889E+03  0.15556E+00    2     2846    -4    -5     T
     1242  0.1050000E+03  0.31111E+00    4     2850    -4    -5     T
     1243  0.1050010E+03  0.10000E-02    2     2852    -4    -5     T
     1244  0.1050023E+03  0.13000E-02    2     2854    -4    -5     T
     1245  0.1050040E+03  0.16900E-02    2     2856    -4    -5     T
     1246  0.1050062E+03  0.21970E-02    2     2858    -4    -5     T
     1247  0.1050090E+03  0.28561E-02    2     2860    -4    -5     T
     1248  0.1050128E+03  0.37129E-02    2     2862    -4    -5     T
     1249  0.1050176E+03  0.48268E-02    2     2864    -4    -5     T
     1250  0.1050239E+03  0.62749E-02    2     2866    -4    -5     T
     1251  0.1050320E+03  0.81573E-02    2     2868    -4    -5     T
     1252  0.1050426E+03  0.10604E-01    2     2870    -4    -5     T
     1253  0.1050564E+03  0.13786E-01    2     2872    -4    -5     T
     1254  0.1050743E+03  0.17922E-01    2     2874    -4    -5     T
     1255  0.1050976E+03  0.23298E-01    2     2876    -4    -5     T
     1256  0.1051279E+03  0.30287E-01    2     2878    -4    -5     T
     1257  0.1051673E+03  0.39374E-01    2     2880    -4    -5     T
     1258  0.1052185E+03  0.51186E-01    2     2882    -4    -5     T
     1259  0.1052850E+03  0.66542E-01    2     2884    -4    -5     T
     1260  0.1053744E+03  0.89373E-01    2     2886    -4    -5     T
     1261  0.1054787E+03  0.10427E+00    3     2889    -4    -5     T
     1262  0.1056090E+03  0.13034E+00    3     2892    -4    -5     T
     1263  0.1058045E+03  0.19550E+00    3     2895    -4    -5     T
     1264  0.1060000E+03  0.19550E+00    3     2898    -4    -5     T
     1265  0.1062500E+03  0.25000E+00    5     2903    -4    -5     T
     1266  0.1065000E+03  0.25000E+00    2     2905    -4    -5     T
     1267  0.1067500E+03  0.25000E+00    2     2907    -4    -5     T
     1268  0.1070000E+03  0.25000E+00    2     2909    -4    -5     T
     1269  0.1075000E+03  0.50000E+00    3     2912    -4    -5     T
     1270  0.1080000E+03  0.50000E+00    3     2915    -4    -5     T
     1271  0.1085000E+03  0.50000E+00    3     2918    -4    -5     T
     1272  0.1086667E+03  0.16667E+00    5     2933     4    -5     T
     1273  0.1088333E+03  0.16667E+00    3     2936     4    -5     T
     1274  0.1090000E+03  0.16667E+00    4     2940     4    -5     T
     1275  0.1091667E+03  0.16667E+00    2     2942     4    -5     T
     1276  0.1093750E+03  0.20833E+00    2     2944     4    -5     T
     1277  0.1096875E+03  0.31250E+00    2     2946     4    -5     T
     1278  0.1100000E+03  0.31250E+00    2     2948     4    -5     T
     1279  0.1103333E+03  0.33333E+00    2     2950     4    -5     T
     1280  0.1110000E+03  0.66667E+00    2     2952     4    -5     T
     1281  0.1115000E+03  0.50000E+00    2     2954     4    -5     T
     1282  0.1120000E+03  0.50000E+00    2     2956     4    -5     T
     1283  0.1120003E+03  0.33333E-03    2     2968    -4    -5     T
     1284  0.1120008E+03  0.43333E-03    2     2970    -4    -5     T
     1285  0.1120013E+03  0.56333E-03   10     2980    -4    -5     T
     1286  0.1120017E+03  0.39433E-03    2     2982    -4    -5     T
     1287  0.1120022E+03  0.51263E-03    4     2986    -4    -5     T
     1288  0.1120027E+03  0.51263E-03    2     2988    -4    -5     T
     1289  0.1120034E+03  0.66642E-03    2     2990    -4    -5     T
     1290  0.1120043E+03  0.86635E-03    2     2992    -4    -5     T
     1291  0.1120054E+03  0.11263E-02   10     3002    -4    -5     T
     1292  0.1120062E+03  0.78838E-03    2     3004    -4    -5     T
     1293  0.1120072E+03  0.10249E-02    2     3006    -4    -5     T
     1294  0.1120086E+03  0.13324E-02   10     3016    -4    -5     T
     1295  0.1120095E+03  0.93265E-03    2     3018    -4    -5     T
     1296  0.1120107E+03  0.12124E-02    2     3020    -4    -5     T
     1297  0.1120123E+03  0.15762E-02   10     3030    -4    -5     T
     1298  0.1120134E+03  0.11033E-02    2     3032    -4    -5     T
     1299  0.1120148E+03  0.14343E-02    2     3034    -4    -5     T
     1300  0.1120167E+03  0.18646E-02    2     3036    -4    -5     T
     1301  0.1120191E+03  0.24240E-02    2     3038    -4    -5     T
     1302  0.1120223E+03  0.31512E-02    2     3040    -4    -5     T
     1303  0.1120263E+03  0.40966E-02    2     3042    -4    -5     T
     1304  0.1120317E+03  0.53255E-02    2     3044    -4    -5     T
     1305  0.1120386E+03  0.69232E-02    2     3046    -4    -5     T
     1306  0.1120476E+03  0.90002E-02    2     3048    -4    -5     T
     1307  0.1120593E+03  0.11700E-01    2     3050    -4    -5     T
     1308  0.1120745E+03  0.15210E-01    2     3052    -4    -5     T
     1309  0.1120943E+03  0.19773E-01    2     3054    -4    -5     T
     1310  0.1121200E+03  0.25705E-01    2     3056    -4    -5     T
     1311  0.1121534E+03  0.33417E-01    2     3058    -4    -5     T
     1312  0.1121968E+03  0.43442E-01    2     3060    -4    -5     T
     1313  0.1122533E+03  0.56475E-01    2     3062    -4    -5     T
     1314  0.1123280E+03  0.74668E-01    2     3064    -4    -5     T
     1315  0.1124240E+03  0.96001E-01    2     3066    -4    -5     T
